paper_id,title,abstract,in_out,in_out_ignoring_exclcrit2,criteria,has intervention,is on older adults,has tech,has SI,remote,Rand
246,Palliative care provision for patients with chronic obstructive pulmonary disease,"Chronic obstructive pulmonary disease (COPD) is a major cause of disability, morbidity and mortality in old age. Patients with advanced stage COPD are most likely to be admitted three to four times per year with acute exacerbations of COPD (AECOPD) which are costly to manage. The adverse events of AECOPD are associated with poor quality of life, severe physical disability, loneliness, and depression and anxiety symptoms. Currently there is a lack of palliative care provision for patients with advanced stage COPD compared with cancer patients despite having poor prognosis, intolerable dyspnoea, lower levels of self efficacy, greater disability, poor quality of life and higher levels of anxiety and depression. These symptoms affect patients' quality of life and can be a source of concern for family and carers as most patients are likely to be housebound and may be in need of continuous support and care. Evidence of palliative care provision for cancer patients indicate that it improves quality of life and reduces health care costs. The reasons why COPD patients do not receive palliative care are complex. This partly may relate to prognostic accuracy of patients' survival which poses a challenge for healthcare professionals, including general practitioners for patients with advanced stage COPD, as they are less likely to engage in end-of-life care planning in contrast with terminal disease like cancer. Furthermore there is a lack of resources which constraints for the wider availability of the palliative care programmes in the health care system. Potential barriers may include unwillingness of patients to discuss advance care planning and end-of-life care with their general practitioners, lack of time, increased workload, and fear of uncertainty of the information to provide about the prognosis of the disease and also lack of appropriate tools to guide general practitioners when to refer patients for palliative care. COPD is a chronic incurable disease; those in an advanced stage of the disease pursuing intensive medical treatment may also benefit from the simultaneous holistic care approach of palliative care services, medical services and social services to improve quality of end of life care. © 2007 Yohannes; licensee BioMed Central Ltd.",0,0,"not OA, not SI, no tech",1,,,,,0.2069326279
63,"Living with pain, staying in touch: Exploring the communication needs of older adults with chronic pain","For older adults with chronic pain, maintaining social ties can be difficult. Both chronic pain and social isolation compound each other and are associated with poor health outcomes. Our research explores how technology can be used to facilitate communication and support for older adults with chronic pain. We report on preliminary results of field research with 20 participants and deployment of a digital communicating picture frame prototype. We found that chronic pain introduces unique barriers to synchronous contact and that our prototype seemed to fit the needs of these individuals by supporting meaningful asynchronous communication with the possibility for adjustable reciprocity.",0,0,no SI,1,,,,,0.5561174774
233,Effects of social isolation in adulthood on odor preferences and urine-marking in male rats,"Male rats isolated for 60 days in adulthood spent less time investigating odors of females and urine-marked less over these odors than did males kept in groups of three. Isolated males did not differ from grouped males in their responses to odors of unfamiliar males or their own odors. After social experience the isolated males showed an increase in urine-marking but no change in odor preferences. Individual housing therefore appears to alter olfactory communication in the same way that it does other social behaviors and these changes may be mediated by the same mechanisms. © 1985 Academic Press, Inc.",0,0,"not OA, no tech",1,,,,,0.3805694223
338,Factors contributing to low weight in community-living older adults.,"PURPOSE: To investigate the factors that influence the dietary practices and eating patterns of low-weight, community-living older adults (aged 65 and older) and to examine the nutritional advice given to them by healthcare providers (HCPs) (e.g., nurse practitioner, medical doctor). DATA SOURCES: A qualitative approach was used to study a convenience sample of older women. Semistructured interviews were conducted. Thematic analysis and open coding were used to analyze data. CONCLUSIONS: Eating alone, social isolation, and stressors are the main reasons reported by participants for low weight. Data gathered in this study provide important insights into possible reasons for low weight in community-living older adults. IMPLICATION FOR PRACTICE: As HCPs, it is important to bring low weight to the attention of older adults and educate them regarding appropriate weight for their age (body mass index [BMI] range >21 to <27 kg/m2 for age 65 and older), to understand that older adults with a BMI of <24 may be at increased risk for poor nutritional status, and to weigh older adults at each office visit to assess change in BMI. Small changes in eating patterns and food intake can potentially play an important role in stabilizing weight. Strategies that address eating alone, social isolation, and stressors need to be pursued.",0,0,"not SI, no tech",1,,,,,0.3998755328
307,"Gender, social engagement, and limitations in late life","This study examines gender differences in the pathways among social engagement, physical limitations and cognitive limitations among U.S. older adults. It improves upon previous literature by longitudinally testing both social benefit and selection hypotheses, examining gender differences in these relationships, gaining modeling advantages through structural equation modeling, and by incorporating the frequency of participation in social activities as an important source of social integration that may influence health among older adults. This study uses U.S. panel data of adults aged 60 and older from the Americans' Changing Lives survey (N = 1642) from 1986, 1989, and 1994 in a cross-lagged panel design to better understand these relationships. For women, the flow is from greater social engagement to lower levels of subsequent physical and cognitive limitations, whereas for men the flow is from greater physical and cognitive limitations to lower levels of subsequent social engagement. © 2011 Elsevier Ltd.",0,0,"not SI, no tech",1,,,,,0.4970462166
297,Is collective efficacy age graded? the development and evaluation of a new measure of collective efficacy for older adults,"Objectives. Community processes are key determinants of older adults' ability to age in place, but existing scales measuring these constructs may not provide accurate, unbiased measurements among older adults because they were designed with the concerns of child-rearing respondents in mind. This study examines the properties of a new theory-based measure of collective efficacy (CE) that accounts for the perspectives of older residents. Methods. Data come from the population-based Chicago Neighborhood Organization, Aging and Health study (N = 1,151), which surveyed adults aged 65 to 95. Using descriptive statistics, correlations, and factor analysis, we explored the acceptability, reliability, and validity of the new measure. Results. Principal component analysis indicated that the new scale measures a single latent factor. It had good internal consistency reliability, was highly correlated with the original scale, and was similarly associated with neighborhood exchange and disorder, self-rated health, mobility, and loneliness. The new scale also showed less age-differentiated nonresponse compared to the original scale. Discussion. The older adult CE scale has reliability and validity equivalent to that of the existing measure but benefits from a more developed theoretical grounding and reduced likelihood of age-related differential nonresponse. © 2012 Adena M. Galinsky et al.",0,0,"not SI, no tech",1,,,,,0.8036876732
87,Creating a conversational context through video blogging: A case study of Geriatric1927,"Web-based communication technologies such as YouTube can provide opportunities for social contact, especially between older and younger people, and help address issues of social isolation. Currently our understanding of the dynamics of social interaction within this context (particularly for older people) is limited. Elaborating upon this understanding will make it possible to proactively facilitate and support this form of intergenerational social contact. This study focuses on the experiences of an 80-year-old video blogger (vlogger), Geriatric1927, and a video dialogue that develops between himself and three of his younger viewers on a particular topic. Through a multimodal interactional analysis, we show how vloggers create a conversational context between one another through the YouTube website. In particular we describe how vloggers use different communicative modes to establish eye contact, take turns in conversation, share embodied gestures, share their understandings and negotiate simultaneous audiences. Despite a disconnected and ambiguous sense of the other, YouTube is able to facilitate a conversational context in which common ground is shared and social contact and intergenerational communication can occur. © 2008 Elsevier Ltd. All rights reserved.",0,0,"no SI, no intervention",0,,,,,0.05599930763
132,Which social network or support factors are associated with cognitive abilities in old age?,"Background: Social networks and support have been proposed as cognitively protective in old age. As studies often consider these social factors in isolation the question of which characteristics of the social environment are beneficial remains. Objective: The current study examined associations between measures of social networks (including contact with friends/family, marital status and living arrangement), feelings of loneliness and social support, and a range of cognitive outcomes. Methods: Social network, loneliness and support data were available in the Lothian Birth Cohort 1936 (LBC1936, n = 1,091) at age 70. Participants completed a battery of cognitive tests, and factor scores were available for general cognitive ability, and the cognitive domains of processing speed and memory. Childhood cognitive ability data from age 11 were also available. Results: When examined in separate ANCOVAs, lower loneliness and more social support were significantly associated with better cognitive abilities at age 70, though not memory (independently of age, sex, childhood cognitive ability and social class), accounting for about 0.5-1.5% of the variance. When the social factors were considered simultaneously, higher loneliness remained associated with lower general cognitive ability (ηp2 = 0.005, p = 0.046), and those living alone (ηp2 = 0.007, p = 0.014) or with less social support (ηp2 = 0.007, p = 0.016) had slower processing speed. When these final models were repeated including a depression symptoms score as a covariate, the associations between loneliness and general cognitive ability, and social support and processing speed, were no longer significant. However, the association between living alone and processing speed remained (ηp2 = 0.006, p = 0.031). Conclusions: Of the social factors considered, loneliness, social support and living arrangement were most consistently associated with aspects of cognitive ability in older people, and these associations appeared to be partly, though not wholly, accounted for by symptoms of depression. Although longitudinal follow-up is required to examine the causal direction of the effects more definitively, it may be beneficial to promote the development of interventions to reduce loneliness and social isolation, and to increase social support. Copyright © 2013 S. Karger AG, Basel.",0,0,no tech,1,,,,,0.4314707327
120,Familial perceptions of the impact of outcome-focused homecare with older people experiencing dementia and living alone,"Purpose - The purpose of this paper is to discuss whether the use of outcome-focused homecare improves the subjective well-being of the familial carers of older people with dementia. It also discusses familial carers' perception of whether this intervention has improved the well-being of their relative. Design/methodology/approach - This qualitative study followed the familial carers of 20 service users suffering from dementia over a six-month period. Semi-structured interviews were undertaken at three intervals during the six months. The carers were asked to assess their subjective well-being at the start, middle and end of the study. Findings - The key findings were that all 20 familial carers expressed an improvement in their subjective well-being and that of their older family member, who appeared more settled as a result of this model of care. Practical implications - The need to consider the use of outcome-focused care as an intervention strategy for older people living alone in the community. The need to provide supportive environments for the carers of older people with dementia to limit their sense of isolation. The prioritising of outcome-focused care in the most complex and chaotic cases. Originality/value - This study provides an insight into the effectiveness of outcome-focused homecare with older people experiencing dementia as perceived by their familial carers. Previously, research has established that outcome-focused care increased the subjective well-being of non-dementia sufferers. This study dovetails neatly with this in demonstrating the same effect on dementia sufferers as perceived by their familial carers. Additionally, this study also demonstrated that this model of outcome-focused care also improved the subjective well-being of the familial carers themselves. These finding will help practitioners consider the use of this model of homecare as a potential alternative or a delaying strategy to residential care. Copyright © 2014 Emerald Group Publishing Limited. All rights reserved.",0,0,no tech,1,,,,,0.05272961769
133,The dark side of family communication: A communication model of elder abuse and neglect,"To further addres. The potential factors that lead up to elder abuse in domestic settings, this paper proposes a model from a communication approach to explain dyadic influences betwee. The family caregiver an. The elderly care receiver that give rise t. The abuse. That is, dysfunctional communication betwee. The caregivers and care receivers may, therefore, increas. The likelihood of elder abuse. Grounded in Bugental and her colleagues' work (1993, 1999, 2002) on child abuse, we propose a power-oriented communication model based, in part, on research i. The fields of family violence and intergenerational communication to explai. The likelihood of occurrence of elder abuse in family caregiving situations. We argue that certain risk factors pertaining to caregivers' characteristics - those who perceive high stress in caregiving, have mental health issues, have a history of substance abuse, and/or display verbal aggressiveness - may be more likely to attribute considerable power to those elderly under their custodianship. A. The same time, such caregivers tend to feel powerless and experience loss of control when interacting with their elderly counterparts. When an elderly care receiver displays noncompliant behaviors, caregivers may be prone to employ abusive behaviors (in our model, it refers to physical abuse, verbal abuse, or communication neglect) to seek such compliance. Consequences of such abuse may result in lower self-esteem or lower confidence in one's ability to manage his/her life. It is suggested that researchers and practitioners investigate both parties' interactions closely an. The role of elderly care receivers in order to detect, intervene, and prevent elder abuse. © 2013 International Psychogeriatric Association.",0,0,no tech,1,,,,,0.5166028464
66,Design of a mobile social community platform for older Chinese people in Urban Areas,"The increasing proportion of the older population and changes in the Chinese family structure make older Chinese people more vulnerable to social isolation than they previously were. This article illustrates the development of a mobile social application for older people in urban areas in China. The application facilitates the organization of leisure-time activities between older people with similar interests living in adjacent areas. Preliminary social requirements of older peoplewere collected through user interviews, and the major functions and features for the application were determined from the results of the interviews. Usability considerations for user interface design for older people were collected fromliterature and were integrated in the prototype of the mobile application. Older people's acceptance of the application was assessed by demonstrating the prototype to and interviewing 100 older people living in Beijing. The results highlight the critical impact of perceived benefits or relevancy on older people's adoption of new technology. Implications for the mobile social application for older Chinese people are discussed. © 2012 Wiley Periodicals, Inc.",0,0,"no SI, no intervention",0,,,,,0.4927929318
311,Humane care: Seeing the person behind the patient-A case study,"This article is about the importance of retaining a focus on the humanity of older adults while rendering care to them through community and long-term care services. It is written from my experience as a director of a community service (Adult Day Health Care [ADHC] program), a program officer at a foundation devoted to improving health care for older Americans, a researcher who spent years conducting interviews with staff workers in long-term care services, and from the perspective of a professional and personal caregiver and friend to many elders living in the community-in their own homes and in nursing homes. From these diverse professional and personal roles and perspectives, I have learned that the formation of authentic human relationships, which go beyond the routine medical, nursing, and social work approach to care, can play a vital role in healing and addressing loneliness in elders-and transform the lives of their personal and professional caregivers as well. A focus on humanity need not cost money or place a heavy demand on the worker. In fact, it can be one of the most cost-effective approaches to improving quality in health care, attracting workers to the field of long-term care, and boosting the morale of both caregivers and care recipients. © 2011 Springer Publishing Company.",0,0,"not SI, no tech",1,,,,,0.6260754649
84,SNS as a platform of the activity monitoring system for the elderly,"Social networking services (SNS) offer new ways of tackling challenges related to maintaining elders' autonomy in their later life, ageing in place, loneliness and cost pressures of welfare system in ageing communities. In this paper we present a communal activity-monitoring concept that utilizes SNS and sensor technology. We propose that acceptability of the activitymonitoring system can be increased with context aware data delivery and by using social media as a platform for the monitoring system. © Institute for Computer Sciences, Social Informatics and Telecommunications Engineering 2013.",0,0,"no SI, no intervention",0,,,,,0.8473111462
65,The building bridges project: Involving older adults in the design of a communication technology to support peer-to-peer social engagement,"There are a variety of factors that can lead to social isolation and loneliness in old age, including decline in physical and mental health, as well as change to social environment. The Building Bridges project explores how communication technology can help older adults remain socially connected. This paper will first provide an overview of a prototype communication system designed to support peer-to-peer group interaction. A description of the usercentered design process will be provided to demonstrate the importance of involving older adults at the earliest stages. The implications for designing new technology for older adults are discussed. © Springer-Verlag Berlin Heidelberg 2009.",0,0,no SI,1,,,,,0.03935796372
361,"Sexual function in 1,202 aging males: Differentiating aspects","Background. Late-life sexuality is an important quality-of-life issue that has been minimally explored. This survey seeks to extend our knowledge of the relationship of sexual attitudes and preferences to sexual functioning of a large group of older, community-dwelling men. Methods. Older men aged 58-94 (N = 1,202) were surveyed with an anonymous self-administered questionnaire including 63 items regarding present and past, actual and desired sexual practices and attitudes. Results. Although age correlated consistently with increased erectile dysfunction and decreased sexual activity, a substantial number of older men continued active sexual behaviors supported by positive attitudes toward sexual function. It was found that both health status and perceived partner's responsiveness are prominent moderators of the age effect. Conclusion. In the absence of social isolation and health issues, many older men show persistently active sexual lifestyles as evidenced in their interest and participation in sexual activities. These findings negate a portion of the starkly negative imagery of sexual expression in aging males.",0,0,"not SI, no tech",1,,,,,0.06114127878
136,Aging in Suburbia: An Assessment of Senior Needs,"To date, there have been no surveys focusing on older adults living in suburban communities. As the majority of American seniors reside in suburbia, it is important to understand factors that impede successful aging in these settings. This study surveyed 1,151 seniors to examine the needs of seniors living in a large suburban community across two counties in the northeastern United States. Specific areas of query included the following: transportation, health status, social support, self-sufficiency, and economic factors. Findings revealed that seniors over 85, minorities, those reporting poor health, and those who do not drive were at especially high risk of service access problems and social isolation. © 2013 Copyright Taylor and Francis Group, LLC.",0,0,no tech,1,,,,,0.5872909821
92,An Administrator's Perspective on the Organization of Physical Activity for Older Adults in Long-Term Care Facilities,"Background: The positive influence of physical activity (PA) on health is well documented. Even at old age, PA remains useful but participation in PA decreases with age. In long-term care facilities (LTCFs), PA appears to be reduced to a bare minimum. Because administrators have a key role in developing the care policy of LTCFs, it is important that they support the organization of PA in LTCFs. Objective: The main objective of this mixed-method study was to identify motivators and barriers for organizing PA in LTCFs according to administrators. A secondary goal was to examine the knowledge of the World Health Organization (WHO) guidelines regarding PA and to reveal potential motivators and barriers for the implementation of the guidelines. Methods: First, 24 administrators completed semistructured interviews. Data were analyzed using the deductive approach of qualitative content analysis. The obtained motivators and barriers were categorized on 3 different levels (intrapersonal, interpersonal, and community) according to the socioecological model by 2 independent reviewers; conflicts were resolved with a third researcher. Next, 127 administrators of Flemish (Belgium) LTCFs completed an online questionnaire survey containing open-ended, unique, and multiple choice questions regarding the LTCFs, PA, and the WHO guidelines, as well as statements (scored on a 5-point Likert scale) regarding perceived motivators and barriers for organizing PA sessions in the LTCF. Results: In the qualitative component, the administrators reported 31 motivators and 24 barriers for organizing PA in the LTCF. In the survey, maintaining or enhancing general health of the residents (98%) and improving the psychological well-being of the residents were marked as key motivators at the intrapersonal level. The administrators (97%) were convinced that PA is a useful way to spend time for LTCF residents. Encouraging social contact (94%) and countering loneliness (86%) are the motivators cited at the interpersonal level. At the community level, the infrastructure of the facility (91%) and adequate and sufficient material (88%) are the main motivators. The barriers that were presented to the participants were scored as less important. The majority of the administrators (83%) are not familiar with the WHO guidelines for PA; 70% of the participants believe that the guidelines are useful, but only 40% is convinced that it is realistic to implement the guidelines in an LTCF. Conclusions: This study described different motivators and barriers for administrators to organize PA in LTCFs. Contrary to other studies, lack of staff, lack of adequate equipment, and lack of financial resources were rejected as potential barriers for organizing PA. Despite the fact that administrators were not familiar with the WHO guidelines for PA, they believed that the guidelines are useful. The participants reported several barriers for implementation of the guidelines. Administrators of LTCFs are motivated to implement the guidelines if PA can be integrated in daily activities and education of LTCF staff regarding PA is provided. © 2016 AMDA - The Society for Post-Acute and Long-Term Care Medicine.",0,0,no tech,1,,,,,0.3814998581
3,A new pattern in long-term care in hungary: Skype and youth volunteers,"This paper presents the results of a model programme in Hungary designed to test the hypothesis that internet-illiterate elderly people receiving long-term care at home would cease to feel lonely if they could learn to use Skype. The research had positive results: older people learnt to use Skype, and communication via Skype not only strengthened family and interpersonal relations but also improved the elderly persons' mental state without the need for physical activity on the part of the carers. A new element of the action research was the inclusion of young 14-16-year-old volunteers. It was the transfer of knowledge from the youngest actors that enabled this change in the network of contacts and the mental state of the elderly people. The rapid and positive result of the transfer is linked to the regular voluntary activity, in a new form of ""playful"" volunteering. For the young people, the volunteering (a subject they take at school) became enjoyable, not just something they had to do. Through the young people, sick home-bound elderly people were successfully integrated into society, and new intergenerational relationships were formed. The research found a way to involve a potential new human care resource, teenagers, in eldercare. © Slovene Anthropological Society 2014.",1,1,INCLUDED,1,1,1,1,1,0.5981780231
304,Subjective well-being amongst community-dwelling elders: What determines satisfaction with life? Findings from the Dublin Healthy Aging Study,"Background: Life satisfaction is a subjective expression of well-being and successful aging. Subjective well-being is a major determinant of health outcomes in older people. The aim of this study was to determine which factors predicted well-being in older people living in the community as measured by their satisfaction with life. Methods: The relationship between life satisfaction, as measured by the Life Satisfaction Index (LSI-A) and physical, cognitive and demographic variables was examined in 466 older people living in the community using a stepwise regression model Results: Depression, loneliness, neuroticism, extraversion, recent participation in physical activity, age and self-reported exhaustion, were the independent predictors of life satisfaction in our elderly cohort. Conclusion: Subjective well-being, as measured by the Life Satisfaction Scale, is predicted by depression, loneliness, personality traits, recent participation in physical activity and self-reported exhaustion. The mental and emotional status of older individuals, as well as their engagement in physical activity, are as important as physical functionality when it comes to life satisfaction as a measure of well-being and successful aging. These areas represent key targets for intervention. © 2011 International Psychogeriatric Association.",0,0,"not SI, no tech",1,,,,,0.2133646207
83,The Message Center: Enhancing elder communication,"The Message Center is a home-based communication solution specifically designed for elders. Our research indicates that insufficient communication amongst elders causes several challenges in their daily activities such as loneliness, social isolation, and decreased appetite. The biggest cause of these challenges is that elders are increasingly removed from communication technology including email, text messaging, and mobile phones due to cognitive and physical difficulties. To overcome this problem, we incorporate a familiar pen and paper based interaction that allows instantaneous messaging via digital network. By designing the Message Center, we strive to create an easier venue for more active cross-generational communication between elders and younger family members who are often the caregivers. This paper demonstrates a User Sensitive Inclusive Design process from the generation of user needs to the evaluation of prototypes. A key theme of the Message Center project is to show how usable and emotional design derived from a user inclusive design process can encourage elders to adopt new communication technology.",0,0,"no SI, no intervention",0,,,,,0.2990844227
161,Social isolation and physical inactivity in older US adults: Results from the Third National Health and Nutrition Examination Survey,"Physical inactivity is a risk factor for cardiovascular and other chronic diseases. It has been shown that both physical inactivity and social isolation increase with age, and that these factors are detrimental to physical and mental well-being. The purpose of the present study was to examine the relationship between physical inactivity and social isolation in older US adults. Using data from a nationally representative cross-sectional survey, the Third National Health and Nutrition Examination Survey, 1988-1994, we assessed the age- and race-specific prevalence of no leisure-time physical activity in relation to various forms of social interaction. The prevalence of no leisure-time physical activity increases with age in both men and women. In non-Hispanic whites, non-Hispanic blacks, and Mexican Americans, the prevalence of no leisure-time physical activity is increased in older US adults who are socially isolated. Social isolation is related to physical inactivity among persons 60 years and older. Longitudinal and intervention studies are needed to establish whether increased social support translates to a more active population of older adults. © 2011 European College of Sport Science.",0,0,no tech,1,,,,,0.9465655961
386,A Model of Computer-Mediated Social Support Among Older Adults.,"Internet use has been growing exponentially, and older adults are one of the fastest growing online user groups. Due to the various physiological and psychosocial changes associated with aging, older adults are prone to social isolation. The Internet and e-mail may serve as a new source of support for older adults by connecting them with friends and family members, as well as providing useful information. In this study, based on prior research findings in sociology, communications, and informatics, A Model of Computer-Mediated Social Support Among Older Adults that explains relationships among a computer-mediated social network (CMSN), perceived functional social support from that network, and psychological well-being of community dwelling older adults was proposed. The primary purpose of this study was to test this model using Structural Equation Modeling (SEM).",0,0,"survey, no intervention, no SI",0,,,,,0.3633440845
247,Mammary cancer and social interactions: Identifying multiple environments that regulate gene expression throughout the life span,"Now that the human genome has been sequenced, along with those of major animal models, there is an urgent need to define those environments that interact with genes. The traditional view focuses on ways that gene products interact with the nuclear environment to regulate cell function, causing the physiologic changes, behaviors, and diseases manifest throughout development and aging. Although this view is essential, it is equally essential to understand the converse relationship, namely, to identify those environments at higher levels of organization that regulate the expression of specific genes. Given the vastness of this problem, one effective strategy is to start with a trait for which some of the genes have already been identified, such as malignant disease. In rats, social isolation and hypervigilance increase the incidence of mammary tumors, accelerate aging, and shorten the life span. We propose that similar environmental regulation of gene expression may underlie the disproportionately high mortality from premenopausal breast cancer of Blacks, a minority group that can experience high levels of loneliness and hypervigilance. Our goal is to identify which environments-social, psychological, hormonal, and cellular-regulate genetic mechanisms of mammary cancer risk as well as the specific times in the life span when they do so. Copyright 2005 by The Gerontological Society of America.",0,0,"not OA, not SI, no tech",1,,,,,0.7701604717
312,Country of origin predicts nutrition risk among community living older people,"Objectives: To assess the nutrition risk status of community living older people and to identify associated risk factors. Design: A cross-sectional study using convenience sampling. Setting: North Shore City, Auckland, New Zealand. Data collection was carried out by a research nutritionist using computer assisted personal interviewing in the participant's own home. Participants: Fifty-one independently living people aged between 80 and 85 years. Measurement: A survey using three validated questionnaires: Practitioner Assessment of Network Type (PANT) to evaluate social networks; Elderly Assessment System (EASY-Care) to evaluate physical and mental wellbeing and Seniors in the Community: Risk Evaluation for Eating and Nutrition Version II (SCREEN II) to assess nutrition risk. Results: A third of the participants (31%) were at high risk of malnutrition (SCREEN II score <50; range 29-58 out of maximum score of 64). The majority of participants (82%) lived alone and nearly half (47%) had supportive social networks including close relationships with local family, friends and neighbours. Low self-rated health, disability and social factors (being born outside of New Zealand, losing a spouse and loneliness) were key underlying factors associated with being at nutrition risk. Conclusion: Nutrition risk is common among aged individuals living in the community. Health and social factors that shape eating behaviours place older people at increased nutrition risk. Strategies are needed for the early identification of risk factors to prevent nutrition problems. Engaging older people at risk to share meal preparation and dining experiences may foster better outcomes. © 2011 Serdi and Springer Verlag France.",0,0,"not SI, no tech",1,,,,,0.6642048917
97,Aligning the social interaction spaces of intergenerational family members,"The adoption of digital media for supporting social interaction among family members has caused a misalignment between the social interaction spaces of different generations. This usually produces social isolation in the elderly people due to their limitations on using digital media. This thesis work studies cross-generational family communication practices, in order to provide insights for designing computer-mediated solutions that help reduce the social isolation of elderly people. Based on that, we intend to support family connection through a social personalization model that tries to align the social interaction spaces of the elderly with those of their family members.",0,0,no tech,1,,,,,0.6903153081
281,What can we do to improve the patient experience of continence care?,"Incontinence can affect people of all ages and genders and can have devastating psychological, social and financial implications for the individual and his or her family. Many people may fail to seek help with incontinence for years due to embarrassment and stigma, which in turn can lead to social isolation. The prevalence of bladder and bowel incontinence is increasing worldwide, in part due to an ageing population -more people are being looked after in residential and nursing homes than ever before and admissions to acute care due to incontinence-associated conditions have increased. All of these factors increase the burden of care on health and social care staff, potentially leading to a lack of quality services. Dignity is internationally accepted as a fundamental human right, yet a host of public inquiries (such as the Francis Report [2013] in the UK) repeatedly raise the issue of failure to respect patient's dignity, particularly in relation to continence care. This article explores why continence care causes such complicated issues and how community nurses can help to ensure it is seen as an essential element of care, rather than being dismissed as only requiring basic skills.",0,0,"not SI, no tech",1,,,,,0.9638288353
1,Web-enabled conversational interactions as a method to improve cognitive functions: Results of a 6-week randomized controlled trial,"Introduction Increasing social interaction could be a promising intervention for improving cognitive function. We examined the feasibility of a randomized controlled trial to assess whether conversation-based cognitive stimulation through personal computers, webcams, and a user-friendly interactive Internet interface had high adherence and a positive effect on cognitive function among older adults without dementia. Methods Daily 30-minute face-to-face communications were conducted during a 6-week trial period in the intervention group. The control group received only a weekly telephone interview. The cognitive status of normal subjects and those with mild cognitive impairment was operationally defined as a global clinical dementia rating of 0 and 0.5, respectively. Age, sex, education, mini mental state examination score, and clinical dementia rating score were balancing factors in randomization. The subjects were recruited using mass-mailing invitations. The pre- to postintervention differences in the cognitive test scores and loneliness scores were compared between the control and intervention groups using linear regression models. Results Eighty-three subjects participated (41 in the intervention group and 42 in the control group). Their mean ± standard deviation age was 80.5 ± 6.8 years. Adherence to the protocol was high. There was no dropout and mean percentage of days completed of the targeted trial days among the intervention group was 89% (range 77%-100%). Among the cognitively intact participants, the intervention group improved more than did the control group on a semantic fluency test (P =.003) at the post-trial assessment and a phonemic fluency test (P =.004) at the 18-week assessments. Among those with mild cognitive impairment, a trend (P =.04) toward improved psychomotor speed was observed in the intervention group. Conclusion Daily conversations by way of user-friendly Internet communication programs demonstrated high adherence. Among the cognitively intact, the intervention group showed greater improvement in tests of language-based executive functions. Increasing daily social contacts through communication technologies could offer cost-effective home-based prevention methods. Additional studies with a longer follow-up duration are required to examine whether the intervention slows cognitive declines and delays the onset of dementia. © 2015 The Authors. Published by Elsevier Inc. on behalf of the Alzheimer's Association.",1,1,INCLUDED,1,1,1,1,1,0.6119581994
213,A study of residents of five old people's homes in Singapore,"Singapore is a multi-racial community, undergoing rapid transformation into an urban and industrialized society. Many Eastern traditions, such as the extended family system, are rapidly dying out. There is also a problem of aged people who migrated long ago to Singapore from China or India without their spouses or children. Many have lost all contact with their families. A study was carried out among 449 residents of five old people's Homes in Singapore. It was found that Chinese and Christians were over-represented. Only 21.8 per cent were born in Singapore. The majority were over 70 years of age, and were single or widowed. More than 70 per cent did not have children or grandchildren in Singapore, and the absence of relatives was the most common reason for admission. Most had very little income or savings. No visits during the past one year were received by 34.1 per cent and most others received very few visits. During one year 69.5 per cent never left the Homes and most others did so very infrequently. Almost three-quarters of the subjects did not participate in any home activities, and slightly over 10 per cent helped in the home. However, fewer than 10 per cent were dissatisfied with their living conditions and only 20.5 per cent said they often felt lonely. The vast majority (86.9 per cent) were happy. © 1983 John Wright & Sons Ltd.",0,0,no tech,1,,,,,0.6515404057
164,Cultural participation of older adults: Investigating the contribution of lowbrow and highbrow activities to social integration and satisfaction with life,"This paper analyses the contribution that cultural activities make to social integration and satisfaction with life for older adults, using a nationally representative Dutch sample. Older people participate less frequently in social gatherings and have fewer close contacts than the adult population in general. They also experience increased feelings of loneliness. In contrast, older Dutch adults feel better integrated socially, which suggests that feelings of social integration and loneliness are independent of one another. Older adults show higher participation rates in highbrow activities compared to the adult population as a whole. This study, however, shows that lowbrow or undiscriminating behaviours may increase social integration and satisfaction with life. Consequently, it may be appropriate to stimulate older people to participate frequently in lowbrow activities such as popular music events, cabaret, and cinema. Public policy-makers, therefore, can consider changing focus from highbrow to lowbrow activities in order to respond to the social challenges associated with older age. © 2011 by Walter de Gruyter · Berlin · New York.",0,0,no tech,1,,,,,0.5110429706
262,Mediating asymmetries in family communication: Supporting the eInclusion of older adults,"Background: The rise of mobile Web-based technologies has diversified the mechanisms used by people to socialize, which results in issues in family communication. Among these concerns, the reluctance of older adults to use digital media may cause them social isolation, leading to negative effects in their physical and mental health. Objective: This paper aims to formalize a model to mediate asymmetries in cross-generational communication and support the eInclusion of older adults. Methods: We conducted semi-structured interviews to the members of 20 cross-generational families. Following the grounded theory approach, we identified emerging themes regarding asymmetries in family communication practices when older adults are involved. We then derived and formalized computer-based mediation strategies using a model-driven engineering approach. Results: We identified three main sources of asymmetries: (1) implicit family agreements in terms of social interaction, (2) capability and preferences for using particular media, and (3) unbalanced socio-affective coupling between the involved parties. The proposed model addresses these asymmetries and provides strategies to coordinate the communication effort of family members with their elders. Conclusions: By using the proposed model, designers of software that supports family communities can conceive effective mechanisms to coordinate and mediate social communication among cross-generational family members through digital means. This allows the elderly to show a better reaction to digital media, thus facilitating their acceptance and appropriation of information technologies. © Springer International Publishing Switzerland 2015.",0,0,not SI,1,,,,,0.5509520872
